Order_ID,Order_Date,Product_ID,Region,Store_Type,Units_Sold,Discount,Revenue,Profit,Customer_Age,Gender,Payment_Method
NKORD02265,2024-11-29,NK018,North America,Online,4,10,100.8,22.57,42,Male,Apple Pay
NKORD02266,2024-06-05,NK007,Asia-Pacific,Outlet,2,40,198.0,44.8,30,Male,PayPal
NKORD02267,2023-05-17,NK007,Middle East & Africa,Wholesale,1,20,132.0,23.5,31,Male,Google Pay
NKORD02268,2023-05-25,NK009,Latin America,Retail,2,40,38.4,6.29,29,Female,Google Pay
NKORD02269,2025-04-12,NK007,Asia-Pacific,Retail,3,20,396.0,109.47,31,Female,NetBanking
NKORD02270,2023-02-07,NK010,Latin America,Wholesale,2,0,130.0,35.03,44,Female,Google Pay
NKORD02271,2024-05-10,NK011,Latin America,Retail,2,20,248.0,75.95,25,Female,NetBanking
NKORD02272,2023-03-04,NK005,Asia-Pacific,Online,1,5,161.5,40.06,24,Female,Credit Card
NKORD02273,2024-11-08,NK003,Europe,Wholesale,3,20,456.0,92.78,27,Male,Credit Card
NKORD02274,2025-05-15,NK011,Europe,Retail,4,10,558.0,182.75,27,Female,Credit Card
NKORD02275,2023-03-21,NK019,North America,Online,3,40,36.0,5.02,19,Male,Credit Card
NKORD02276,2024-07-19,NK002,Latin America,Retail,4,20,432.0,150.15,38,Male,UPI
NKORD02277,2023-08-02,NK010,Middle East & Africa,Online,3,0,195.0,69.37,18,Male,PayPal
NKORD02278,2023-08-08,NK001,Europe,Retail,3,20,276.0,58.07,22,Female,Credit Card
NKORD02279,2023-10-16,NK009,Asia-Pacific,Retail,1,20,25.6,7.01,42,Male,Debit Card
NKORD02280,2024-06-15,NK015,Asia-Pacific,Retail,5,40,84.0,17.88,25,Male,UPI
NKORD02281,2025-03-29,NK006,Europe,Wholesale,5,5,688.75,157.6,35,Male,UPI
NKORD02282,2024-06-03,NK014,Latin America,Outlet,3,10,310.5,63.53,45,Female,Debit Card
NKORD02283,2024-03-23,NK001,Europe,Retail,3,5,327.75,89.91,27,Other,Credit Card
NKORD02284,2024-09-11,NK016,North America,Online,3,0,120.0,37.72,36,Female,UPI
NKORD02285,2024-06-16,NK014,Latin America,Retail,4,5,437.0,131.87,33,Female,Credit Card
NKORD02286,2024-07-20,NK008,North America,Online,3,0,375.0,145.26,29,Male,Credit Card
NKORD02287,2023-05-05,NK020,Asia-Pacific,Outlet,2,5,57.0,15.02,35,Female,Debit Card
NKORD02288,2025-07-31,NK020,Latin America,Retail,5,10,135.0,40.37,30,Male,Credit Card
NKORD02289,2023-10-01,NK005,North America,Online,3,40,306.0,50.2,26,Male,Credit Card
NKORD02290,2025-03-11,NK020,Asia-Pacific,Outlet,2,10,54.0,11.92,19,Female,Debit Card
NKORD02291,2025-02-21,NK020,Latin America,Outlet,2,5,57.0,18.23,41,Male,UPI
NKORD02292,2023-09-27,NK016,North America,Outlet,2,40,48.0,9.34,18,Female,UPI
NKORD02293,2024-09-24,NK002,Europe,Online,2,10,243.0,76.75,42,Male,UPI
NKORD02294,2025-07-12,NK004,Asia-Pacific,Outlet,3,5,342.0,81.44,42,Male,UPI
NKORD02295,2023-04-30,NK012,Europe,Retail,2,10,54.0,15.83,27,Female,PayPal
NKORD02296,2025-01-12,NK001,Asia-Pacific,Wholesale,2,5,218.5,69.91,46,Female,Google Pay
NKORD02297,2025-03-08,NK002,Asia-Pacific,Retail,4,10,486.0,175.55,37,Male,Credit Card
NKORD02298,2025-08-26,NK016,North America,Retail,4,5,152.0,47.44,27,Male,PayPal
NKORD02299,2023-02-20,NK009,Europe,Retail,7,10,201.6,47.52,33,Male,Credit Card
NKORD02300,2025-06-01,NK010,Asia-Pacific,Outlet,2,10,117.0,27.43,33,Female,Credit Card
NKORD02301,2024-07-21,NK018,Europe,Wholesale,5,0,140.0,42.36,23,Male,Debit Card
NKORD02302,2025-03-25,NK020,North America,Online,5,5,142.5,48.02,26,Female,PayPal
NKORD02303,2023-03-18,NK017,North America,Wholesale,2,5,95.0,18.24,33,Female,Debit Card
NKORD02304,2024-09-11,NK016,Middle East & Africa,Online,4,0,160.0,48.66,30,Female,UPI
NKORD02305,2023-12-29,NK001,North America,Online,3,5,327.75,112.56,26,Male,UPI
NKORD02306,2023-10-22,NK019,Asia-Pacific,Online,3,5,57.0,17.44,20,Male,Credit Card
NKORD02307,2024-08-15,NK005,Asia-Pacific,Retail,3,0,510.0,158.52,34,Male,Credit Card
NKORD02308,2023-12-30,NK012,North America,Retail,5,10,135.0,42.48,28,Male,Debit Card
NKORD02309,2024-04-04,NK011,Asia-Pacific,Wholesale,7,5,1030.75,202.44,26,Male,Credit Card
NKORD02310,2023-05-05,NK008,Middle East & Africa,Retail,4,0,500.0,150.42,27,Male,PayPal
NKORD02311,2024-10-15,NK014,Europe,Retail,1,20,92.0,25.5,29,Other,UPI
NKORD02312,2025-09-18,NK018,Asia-Pacific,Outlet,1,5,26.6,6.91,22,Female,Credit Card
NKORD02313,2025-09-24,NK015,Asia-Pacific,Online,6,20,134.4,38.32,37,Female,Google Pay
NKORD02314,2025-06-13,NK020,North America,Online,1,10,27.0,5.25,30,Male,PayPal
NKORD02315,2023-01-10,NK001,Middle East & Africa,Retail,2,5,218.5,57.7,36,Female,Debit Card
NKORD02316,2025-07-27,NK008,Europe,Wholesale,3,5,356.25,120.05,21,Female,UPI
NKORD02317,2024-07-20,NK006,Latin America,Retail,3,0,435.0,148.32,47,Female,UPI
NKORD02318,2024-03-30,NK016,Asia-Pacific,Wholesale,4,20,128.0,27.58,28,Female,Apple Pay
NKORD02319,2024-06-10,NK016,Latin America,Outlet,3,5,114.0,25.66,32,Female,NetBanking
NKORD02320,2023-12-19,NK019,North America,Outlet,2,5,38.0,7.67,28,Male,Credit Card
NKORD02321,2024-12-22,NK003,Middle East & Africa,Online,2,5,361.0,132.19,18,Male,Credit Card
NKORD02322,2025-09-10,NK019,Asia-Pacific,Online,1,10,18.0,4.35,29,Male,Credit Card
NKORD02323,2024-01-19,NK003,Asia-Pacific,Online,3,0,570.0,154.78,27,Female,Google Pay
NKORD02324,2025-06-02,NK016,Europe,Online,2,5,76.0,26.25,23,Female,UPI
NKORD02325,2024-09-19,NK016,Asia-Pacific,Retail,5,10,180.0,45.19,31,Female,Credit Card
NKORD02326,2024-09-03,NK004,Asia-Pacific,Online,2,5,228.0,63.76,31,Female,Apple Pay
NKORD02327,2025-03-03,NK014,Asia-Pacific,Retail,2,10,207.0,70.01,30,Male,Credit Card
NKORD02328,2023-07-18,NK010,Latin America,Online,4,5,247.0,84.23,31,Female,Debit Card
NKORD02329,2023-03-09,NK014,Europe,Online,2,10,207.0,45.06,39,Female,Cash
NKORD02330,2023-03-11,NK013,Asia-Pacific,Wholesale,1,5,118.75,22.73,42,Other,Cash
NKORD02331,2024-03-15,NK017,North America,Wholesale,3,10,135.0,23.06,33,Female,NetBanking
NKORD02332,2023-01-15,NK011,Asia-Pacific,Retail,2,10,279.0,97.37,32,Female,Credit Card
NKORD02333,2024-04-17,NK020,Europe,Online,3,0,90.0,26.7,26,Male,Debit Card
NKORD02334,2023-03-20,NK001,North America,Online,1,10,103.5,27.42,31,Male,Google Pay
NKORD02335,2023-04-05,NK015,Latin America,Wholesale,2,20,44.8,11.15,40,Female,PayPal
NKORD02336,2025-04-28,NK004,North America,Outlet,4,0,480.0,143.55,35,Male,Credit Card
NKORD02337,2023-10-12,NK008,Asia-Pacific,Online,6,5,712.5,217.06,40,Male,Credit Card
NKORD02338,2023-10-01,NK002,Asia-Pacific,Online,3,10,364.5,104.02,21,Female,PayPal
NKORD02339,2023-01-20,NK020,Middle East & Africa,Retail,4,20,96.0,23.09,43,Male,NetBanking
NKORD02340,2023-12-25,NK001,Asia-Pacific,Online,1,0,115.0,35.12,32,Male,PayPal
NKORD02341,2024-10-09,NK018,Middle East & Africa,Outlet,1,0,28.0,6.19,38,Female,Debit Card
NKORD02342,2025-06-21,NK007,Latin America,Retail,1,0,165.0,61.43,31,Male,Credit Card
NKORD02343,2023-05-24,NK012,North America,Wholesale,3,5,85.5,23.63,39,Male,Apple Pay
NKORD02344,2025-04-17,NK012,Asia-Pacific,Retail,1,10,27.0,8.35,34,Female,Credit Card
NKORD02345,2025-04-20,NK006,Asia-Pacific,Outlet,3,20,348.0,102.94,34,Male,PayPal
NKORD02346,2024-01-13,NK003,North America,Online,1,10,171.0,46.24,35,Male,Google Pay
NKORD02347,2024-09-01,NK019,North America,Retail,3,0,60.0,15.56,30,Female,PayPal
NKORD02348,2024-12-17,NK012,Europe,Online,1,0,30.0,8.14,24,Female,Apple Pay
NKORD02349,2023-02-15,NK012,Latin America,Retail,3,20,72.0,22.15,44,Other,UPI
NKORD02350,2024-10-14,NK005,Asia-Pacific,Retail,3,20,408.0,116.49,39,Other,Google Pay
NKORD02351,2024-08-19,NK004,Latin America,Outlet,3,5,342.0,85.75,26,Male,Credit Card
NKORD02352,2024-09-13,NK004,Asia-Pacific,Retail,1,10,108.0,27.1,21,Male,Debit Card
NKORD02353,2023-02-27,NK020,Asia-Pacific,Retail,4,10,108.0,33.3,38,Other,PayPal
NKORD02354,2025-02-13,NK014,North America,Retail,4,5,437.0,145.43,34,Female,Google Pay
NKORD02355,2024-11-04,NK007,Asia-Pacific,Wholesale,3,10,445.5,107.6,29,Female,Apple Pay
NKORD02356,2025-02-06,NK004,Europe,Online,3,0,360.0,107.78,29,Male,UPI
NKORD02357,2025-02-11,NK001,North America,Retail,1,40,69.0,17.0,24,Male,PayPal
NKORD02358,2024-12-16,NK001,Latin America,Wholesale,2,10,207.0,43.32,24,Male,Google Pay
NKORD02359,2024-03-12,NK019,Asia-Pacific,Retail,1,5,19.0,5.72,38,Female,Credit Card
NKORD02360,2025-02-10,NK004,Europe,Retail,2,0,240.0,82.71,27,Female,Apple Pay
NKORD02361,2024-03-16,NK001,Asia-Pacific,Outlet,1,5,109.25,28.7,31,Female,Credit Card
NKORD02362,2023-09-20,NK001,Latin America,Online,5,10,517.5,174.74,38,Female,Google Pay
NKORD02363,2023-12-09,NK005,Middle East & Africa,Wholesale,4,5,646.0,218.87,30,Female,Credit Card
NKORD02364,2023-08-05,NK008,Europe,Online,2,5,237.5,63.48,41,Female,Credit Card
NKORD02365,2023-11-21,NK008,North America,Wholesale,2,10,225.0,57.47,18,Male,Credit Card
NKORD02366,2023-06-01,NK012,Latin America,Wholesale,5,40,90.0,18.06,18,Female,PayPal
NKORD02367,2023-06-18,NK016,Asia-Pacific,Online,3,40,72.0,8.64,24,Female,Debit Card
NKORD02368,2023-02-02,NK003,Latin America,Online,2,10,342.0,114.36,33,Female,Credit Card
NKORD02369,2024-08-22,NK008,North America,Outlet,5,0,625.0,224.89,28,Male,Credit Card
NKORD02370,2023-07-27,NK018,Asia-Pacific,Wholesale,2,20,44.8,11.15,41,Male,Credit Card
NKORD02371,2024-10-12,NK010,Latin America,Online,2,10,117.0,37.25,31,Male,Credit Card
NKORD02372,2024-02-18,NK012,North America,Retail,2,5,57.0,19.51,42,Female,Credit Card
NKORD02373,2023-05-13,NK002,Europe,Retail,2,5,256.5,69.23,28,Female,PayPal
NKORD02374,2024-11-21,NK010,North America,Wholesale,3,0,195.0,49.12,39,Male,Google Pay
NKORD02375,2025-05-06,NK003,Middle East & Africa,Online,1,20,152.0,36.36,36,Male,PayPal
NKORD02376,2023-07-21,NK019,Asia-Pacific,Retail,3,5,57.0,15.45,18,Other,UPI
NKORD02377,2024-05-20,NK007,Asia-Pacific,Online,4,0,660.0,219.85,53,Female,Google Pay
NKORD02378,2024-04-27,NK012,North America,Outlet,5,5,142.5,36.76,39,Male,Google Pay
NKORD02379,2024-08-16,NK014,Asia-Pacific,Outlet,3,0,345.0,113.61,25,Male,Credit Card
NKORD02380,2024-12-08,NK018,Latin America,Online,4,5,106.4,25.94,40,Female,Google Pay
NKORD02381,2023-11-22,NK003,Europe,Outlet,1,0,190.0,49.29,36,Male,NetBanking
NKORD02382,2024-01-14,NK002,North America,Retail,4,0,540.0,170.04,38,Female,UPI
NKORD02383,2024-09-23,NK004,North America,Retail,2,5,228.0,80.44,18,Female,Debit Card
NKORD02384,2023-01-27,NK014,Europe,Outlet,6,0,690.0,188.44,26,Female,Google Pay
NKORD02385,2023-01-02,NK004,Middle East & Africa,Outlet,1,5,114.0,39.03,34,Male,PayPal
NKORD02386,2025-02-14,NK020,Latin America,Retail,1,5,28.5,9.01,46,Female,Cash
NKORD02387,2023-08-11,NK005,Europe,Outlet,4,0,680.0,239.35,46,Female,Credit Card
NKORD02388,2023-01-18,NK002,North America,Online,1,5,128.25,33.28,27,Male,Google Pay
NKORD02389,2024-03-03,NK017,Europe,Wholesale,5,10,225.0,54.03,25,Male,Google Pay
NKORD02390,2023-11-05,NK011,Latin America,Online,3,5,441.75,127.1,37,Male,UPI
NKORD02391,2025-01-10,NK016,Asia-Pacific,Outlet,2,0,80.0,17.5,25,Male,Credit Card
NKORD02392,2023-12-28,NK004,Asia-Pacific,Retail,2,5,228.0,71.5,41,Male,Debit Card
NKORD02393,2024-05-19,NK013,Latin America,Online,4,20,400.0,125.35,30,Female,Debit Card
NKORD02394,2025-09-07,NK012,Asia-Pacific,Wholesale,1,0,30.0,6.67,43,Female,UPI
NKORD02395,2025-05-01,NK020,Europe,Retail,3,5,85.5,23.77,35,Male,UPI
NKORD02396,2023-10-29,NK019,North America,Online,2,20,32.0,8.46,42,Female,Credit Card
NKORD02397,2024-04-08,NK020,Asia-Pacific,Wholesale,3,0,90.0,27.34,18,Female,Credit Card
NKORD02398,2025-07-09,NK016,North America,Wholesale,1,5,38.0,10.52,25,Male,NetBanking
NKORD02399,2024-11-28,NK004,North America,Retail,3,0,360.0,128.15,47,Female,NetBanking
NKORD02400,2023-06-06,NK004,Europe,Online,2,10,216.0,79.82,36,Female,Google Pay
NKORD02401,2023-02-11,NK011,Asia-Pacific,Retail,5,5,736.25,211.08,35,Female,Credit Card
NKORD02402,2024-08-30,NK016,Asia-Pacific,Outlet,2,20,64.0,11.82,33,Female,Credit Card
NKORD02403,2024-08-31,NK008,Europe,Retail,6,0,750.0,248.09,18,Female,UPI
NKORD02404,2025-09-24,NK007,Asia-Pacific,Outlet,3,5,470.25,107.63,24,Female,Credit Card
NKORD02405,2025-03-25,NK006,North America,Retail,2,5,275.5,67.67,18,Female,PayPal
NKORD02406,2024-06-25,NK019,Europe,Online,3,5,57.0,12.51,18,Male,Apple Pay
NKORD02407,2024-02-27,NK010,Europe,Wholesale,4,10,234.0,65.29,32,Male,Debit Card
NKORD02408,2024-07-22,NK011,Europe,Retail,1,5,147.25,49.21,45,Male,NetBanking
NKORD02409,2025-05-03,NK006,North America,Online,3,0,435.0,150.4,27,Female,Google Pay
NKORD02410,2024-07-21,NK006,Latin America,Outlet,5,10,652.5,213.44,40,Male,NetBanking
NKORD02411,2024-09-27,NK014,North America,Retail,2,0,230.0,84.05,33,Male,NetBanking
NKORD02412,2023-12-09,NK017,Latin America,Retail,1,10,45.0,12.98,46,Male,Google Pay
NKORD02413,2024-02-15,NK008,Latin America,Retail,1,5,118.75,30.16,24,Female,Debit Card
NKORD02414,2024-09-05,NK009,North America,Wholesale,6,5,182.4,44.61,32,Male,Debit Card
NKORD02415,2024-05-27,NK009,Europe,Wholesale,4,5,121.6,33.41,21,Male,UPI
NKORD02416,2024-11-11,NK010,Asia-Pacific,Retail,2,10,117.0,25.2,21,Female,Google Pay
NKORD02417,2023-04-07,NK006,Asia-Pacific,Retail,7,20,812.0,228.12,20,Male,UPI
NKORD02418,2024-07-04,NK002,Middle East & Africa,Wholesale,4,10,486.0,149.24,44,Female,NetBanking
NKORD02419,2023-05-16,NK001,Latin America,Online,1,10,103.5,29.25,38,Female,UPI
NKORD02420,2023-04-15,NK015,North America,Retail,7,5,186.2,40.07,31,Male,UPI
NKORD02421,2023-10-01,NK010,Latin America,Online,1,10,58.5,14.17,29,Female,Apple Pay
NKORD02422,2023-11-29,NK001,North America,Retail,1,20,92.0,21.02,30,Female,Debit Card
NKORD02423,2025-09-30,NK001,Latin America,Online,4,10,414.0,112.17,31,Male,Credit Card
NKORD02424,2025-05-01,NK007,North America,Retail,3,10,445.5,105.18,35,Female,Cash
NKORD02425,2025-04-10,NK002,Latin America,Retail,1,10,121.5,33.28,38,Male,UPI
NKORD02426,2023-08-06,NK004,North America,Retail,1,20,96.0,27.7,37,Female,UPI
NKORD02427,2024-06-21,NK003,Middle East & Africa,Online,2,10,342.0,95.64,21,Male,Google Pay
NKORD02428,2025-02-14,NK002,Asia-Pacific,Retail,3,5,384.75,142.1,39,Male,Credit Card
NKORD02429,2023-01-14,NK004,Asia-Pacific,Outlet,1,5,114.0,32.4,58,Female,Cash
NKORD02430,2023-09-04,NK004,Europe,Online,3,5,342.0,86.87,32,Female,Credit Card
NKORD02431,2023-06-10,NK017,Europe,Retail,2,20,80.0,19.23,34,Female,Credit Card
NKORD02432,2025-03-28,NK002,Europe,Online,7,20,756.0,175.93,33,Male,Credit Card
NKORD02433,2023-09-22,NK002,Asia-Pacific,Retail,1,0,135.0,44.97,18,Female,Cash
NKORD02434,2023-10-30,NK004,Asia-Pacific,Online,2,5,228.0,65.14,30,Male,Credit Card
NKORD02435,2025-09-02,NK005,Middle East & Africa,Online,2,40,204.0,30.56,23,Male,Credit Card
NKORD02436,2024-06-02,NK010,Latin America,Online,1,40,39.0,6.86,44,Female,Debit Card
NKORD02437,2024-02-28,NK005,Middle East & Africa,Retail,4,10,612.0,196.1,30,Male,UPI
NKORD02438,2024-12-23,NK016,North America,Online,2,10,72.0,20.05,18,Male,PayPal
NKORD02439,2024-07-28,NK008,Latin America,Wholesale,3,0,375.0,103.25,37,Male,NetBanking
NKORD02440,2023-10-03,NK012,Asia-Pacific,Retail,1,10,27.0,8.33,19,Male,Cash
NKORD02441,2024-05-17,NK004,Latin America,Wholesale,3,10,324.0,90.78,27,Female,Credit Card
NKORD02442,2023-01-29,NK009,Asia-Pacific,Wholesale,5,0,160.0,35.03,50,Male,Credit Card
NKORD02443,2024-06-25,NK009,North America,Online,1,0,32.0,8.12,38,Female,UPI
NKORD02444,2024-03-29,NK019,Europe,Online,3,20,48.0,12.6,27,Male,Debit Card
NKORD02445,2023-04-28,NK005,Europe,Wholesale,4,5,646.0,167.06,23,Female,Credit Card
NKORD02446,2025-03-06,NK016,North America,Retail,5,10,180.0,48.81,35,Male,Credit Card
NKORD02447,2024-04-25,NK007,Asia-Pacific,Online,6,5,940.5,296.71,31,Female,Debit Card
NKORD02448,2023-08-10,NK007,North America,Online,2,10,297.0,100.17,21,Female,Google Pay
NKORD02449,2024-11-30,NK002,Middle East & Africa,Retail,3,5,384.75,94.91,18,Male,PayPal
NKORD02450,2025-09-07,NK002,Middle East & Africa,Online,3,10,364.5,83.76,46,Female,Credit Card
NKORD02451,2024-01-02,NK009,Europe,Wholesale,5,10,144.0,27.59,33,Female,Apple Pay
NKORD02452,2023-11-20,NK016,Middle East & Africa,Retail,6,10,216.0,66.83,18,Male,Debit Card
NKORD02453,2023-06-07,NK004,North America,Outlet,4,0,480.0,120.35,22,Male,Cash
NKORD02454,2024-11-06,NK018,North America,Online,3,5,79.8,24.81,28,Female,NetBanking
NKORD02455,2023-04-21,NK015,Europe,Wholesale,5,5,133.0,34.51,29,Female,Apple Pay
NKORD02456,2024-04-04,NK020,Asia-Pacific,Outlet,2,20,48.0,7.77,25,Male,Credit Card
NKORD02457,2024-05-28,NK011,North America,Wholesale,2,0,310.0,67.57,30,Female,Cash
NKORD02458,2025-08-28,NK004,Europe,Online,3,5,342.0,126.15,46,Male,UPI
NKORD02459,2023-10-03,NK004,North America,Retail,2,0,240.0,74.49,27,Female,UPI
NKORD02460,2023-09-15,NK006,Asia-Pacific,Online,5,10,652.5,157.81,29,Male,UPI
NKORD02461,2024-02-13,NK010,Latin America,Online,2,10,117.0,24.37,18,Male,Debit Card
NKORD02462,2025-06-10,NK016,Latin America,Online,6,5,228.0,63.93,25,Male,Cash
NKORD02463,2024-04-26,NK016,Latin America,Retail,1,10,36.0,10.68,20,Male,Credit Card
NKORD02464,2024-05-31,NK008,Asia-Pacific,Online,6,20,600.0,155.36,39,Male,Credit Card
NKORD02465,2024-12-05,NK003,Asia-Pacific,Outlet,3,5,541.5,134.75,33,Male,PayPal
NKORD02466,2023-06-21,NK007,Asia-Pacific,Retail,2,5,313.5,103.67,29,Female,Google Pay
NKORD02467,2023-03-29,NK011,Europe,Retail,1,0,155.0,42.9,37,Female,Cash
NKORD02468,2023-02-27,NK005,Europe,Retail,3,40,306.0,51.17,19,Male,UPI
NKORD02469,2024-06-27,NK019,Middle East & Africa,Outlet,3,5,57.0,17.35,45,Female,UPI
NKORD02470,2025-06-08,NK019,Europe,Wholesale,1,5,19.0,5.11,18,Male,Debit Card
NKORD02471,2023-03-24,NK015,Asia-Pacific,Online,1,5,26.6,6.35,29,Male,Debit Card
NKORD02472,2023-05-29,NK012,Asia-Pacific,Online,1,20,24.0,5.06,36,Female,Credit Card
NKORD02473,2024-12-20,NK008,Asia-Pacific,Online,2,0,250.0,89.7,33,Female,UPI
NKORD02474,2023-10-28,NK012,North America,Outlet,3,40,54.0,9.65,24,Female,Cash
NKORD02475,2024-12-20,NK018,Middle East & Africa,Online,1,20,22.4,6.09,30,Female,Credit Card
NKORD02476,2025-06-10,NK001,Europe,Retail,1,20,92.0,18.69,30,Male,Google Pay
NKORD02477,2023-07-12,NK003,Middle East & Africa,Online,5,20,760.0,151.94,41,Female,Cash
NKORD02478,2024-10-13,NK002,Asia-Pacific,Retail,4,0,540.0,190.71,32,Female,Debit Card
NKORD02479,2025-04-27,NK007,Asia-Pacific,Retail,2,0,330.0,121.4,35,Male,PayPal
NKORD02480,2024-08-09,NK009,Middle East & Africa,Outlet,1,0,32.0,9.17,28,Male,UPI
NKORD02481,2024-09-25,NK020,Middle East & Africa,Online,3,5,85.5,20.8,39,Male,Apple Pay
NKORD02482,2025-05-07,NK019,Middle East & Africa,Retail,5,10,90.0,23.77,26,Female,Debit Card
NKORD02483,2025-05-05,NK001,Asia-Pacific,Wholesale,1,0,115.0,34.59,18,Male,UPI
NKORD02484,2023-07-29,NK011,North America,Retail,1,0,155.0,57.72,34,Female,UPI
NKORD02485,2024-01-02,NK013,Latin America,Outlet,2,20,200.0,47.49,31,Male,Debit Card
NKORD02486,2023-10-11,NK008,Europe,Retail,3,40,225.0,54.67,38,Male,Credit Card
NKORD02487,2023-06-10,NK015,Asia-Pacific,Outlet,2,5,53.2,13.83,38,Male,Debit Card
NKORD02488,2025-02-21,NK008,Latin America,Online,2,0,250.0,78.34,27,Female,Cash
NKORD02489,2025-03-26,NK018,Asia-Pacific,Retail,6,0,168.0,52.57,42,Male,Credit Card
NKORD02490,2025-04-16,NK006,Europe,Online,6,10,783.0,261.12,28,Male,Google Pay
NKORD02491,2024-07-02,NK018,North America,Online,5,20,112.0,19.12,29,Female,Credit Card
NKORD02492,2025-04-13,NK006,Asia-Pacific,Outlet,3,10,391.5,89.68,38,Female,NetBanking
NKORD02493,2023-02-18,NK020,Latin America,Wholesale,5,5,142.5,25.6,18,Male,UPI
NKORD02494,2024-05-28,NK001,North America,Wholesale,1,10,103.5,33.46,35,Male,NetBanking
NKORD02495,2023-12-04,NK019,Middle East & Africa,Outlet,3,20,48.0,8.8,32,Male,UPI
NKORD02496,2024-03-12,NK017,North America,Retail,2,0,100.0,25.87,38,Male,Credit Card
NKORD02497,2023-11-04,NK010,North America,Outlet,3,5,185.25,55.76,33,Male,Debit Card
NKORD02498,2025-09-30,NK007,Asia-Pacific,Retail,4,5,627.0,194.81,41,Other,UPI
NKORD02499,2024-09-14,NK016,Asia-Pacific,Online,1,0,40.0,12.87,25,Female,Credit Card
NKORD02500,2024-12-15,NK007,Europe,Retail,7,0,1155.0,337.03,31,Male,UPI
NKORD02501,2025-04-12,NK006,Asia-Pacific,Retail,3,40,261.0,68.8,36,Female,Cash
NKORD02502,2023-10-06,NK015,Latin America,Retail,3,10,75.6,18.25,44,Male,Google Pay
NKORD02503,2023-07-19,NK001,Europe,Outlet,3,10,310.5,81.64,21,Female,PayPal
NKORD02504,2025-08-31,NK003,Asia-Pacific,Outlet,2,0,380.0,95.5,55,Female,Debit Card
NKORD02505,2025-04-26,NK010,Europe,Online,2,5,123.5,42.92,38,Male,Credit Card
NKORD02506,2024-12-31,NK006,North America,Retail,7,10,913.5,330.9,47,Female,UPI
NKORD02507,2024-08-29,NK012,Asia-Pacific,Online,7,0,210.0,61.86,35,Female,Debit Card
NKORD02508,2023-01-13,NK020,Middle East & Africa,Online,1,5,28.5,6.99,30,Female,NetBanking
NKORD02509,2025-03-10,NK016,Asia-Pacific,Online,3,0,120.0,29.41,39,Female,Apple Pay
NKORD02510,2024-10-30,NK001,Latin America,Outlet,3,5,327.75,81.73,34,Male,NetBanking
NKORD02511,2025-07-01,NK001,Middle East & Africa,Outlet,2,10,207.0,67.33,41,Male,Cash
NKORD02512,2024-09-17,NK004,Europe,Online,3,10,324.0,99.07,36,Male,Credit Card
NKORD02513,2025-08-03,NK008,Asia-Pacific,Retail,2,20,200.0,38.66,49,Female,PayPal
NKORD02514,2025-06-08,NK017,Asia-Pacific,Online,3,5,142.5,37.13,34,Female,NetBanking
NKORD02515,2024-05-12,NK009,Asia-Pacific,Outlet,1,0,32.0,7.18,33,Female,Debit Card
NKORD02516,2024-11-08,NK019,Europe,Retail,1,10,18.0,5.53,41,Female,Google Pay
NKORD02517,2024-11-23,NK015,Latin America,Retail,6,0,168.0,37.45,43,Male,Debit Card
NKORD02518,2024-10-05,NK018,Middle East & Africa,Online,2,10,50.4,10.96,27,Male,Google Pay
NKORD02519,2024-11-30,NK016,Latin America,Outlet,1,10,36.0,7.9,40,Female,PayPal
NKORD02520,2025-06-06,NK006,Latin America,Outlet,6,20,696.0,158.93,19,Male,PayPal
NKORD02521,2024-08-04,NK018,Asia-Pacific,Outlet,3,20,67.2,15.11,24,Male,Credit Card
NKORD02522,2025-04-22,NK019,Asia-Pacific,Online,2,10,36.0,6.83,22,Male,NetBanking
NKORD02523,2025-05-22,NK013,North America,Retail,6,40,450.0,89.77,34,Female,NetBanking
NKORD02524,2024-12-19,NK003,Europe,Retail,4,5,722.0,234.21,37,Male,Debit Card
NKORD02525,2023-01-04,NK014,Asia-Pacific,Retail,3,5,327.75,94.62,34,Female,NetBanking
NKORD02526,2024-01-31,NK019,Latin America,Online,4,20,64.0,14.58,20,Female,Debit Card
NKORD02527,2025-07-08,NK013,Asia-Pacific,Wholesale,1,5,118.75,37.91,35,Female,Credit Card
NKORD02528,2024-06-27,NK008,Middle East & Africa,Retail,2,20,200.0,45.52,45,Other,Debit Card
NKORD02529,2024-11-13,NK014,North America,Online,6,40,414.0,72.54,49,Male,NetBanking
NKORD02530,2023-08-05,NK002,Asia-Pacific,Retail,1,5,128.25,46.69,32,Male,Debit Card
NKORD02531,2025-07-08,NK011,Asia-Pacific,Retail,1,40,93.0,24.46,20,Male,UPI
NKORD02532,2024-11-22,NK004,Asia-Pacific,Retail,2,5,228.0,62.14,31,Male,PayPal
NKORD02533,2025-03-19,NK010,Asia-Pacific,Wholesale,2,5,123.5,36.76,37,Male,Credit Card
NKORD02534,2024-03-03,NK010,Asia-Pacific,Online,2,10,117.0,34.46,35,Male,Apple Pay
NKORD02535,2024-01-13,NK010,Asia-Pacific,Wholesale,3,10,175.5,46.91,36,Female,NetBanking
NKORD02536,2024-09-14,NK011,Europe,Retail,1,0,155.0,37.77,18,Male,Credit Card
NKORD02537,2024-11-11,NK018,Latin America,Online,1,10,25.2,5.1,48,Female,Credit Card
NKORD02538,2025-04-12,NK006,North America,Online,3,20,348.0,108.43,38,Female,Debit Card
